userid,movieid,rating,timestamp
62,2757,5,977908715
2196,2918,5,974606472
3735,2012,2,966922932
1645,1468,5,974980796
2764,800,5,973136852
3121,1848,3,969334255
4305,1270,3,965264059
2355,1028,4,974399943
3621,2064,5,966578243
5847,316,5,957792985
1689,2987,4,974708966
2231,3852,4,974607466
3337,2028,3,967834343
4993,1247,4,962594033
482,1391,2,976242273
58,926,4,977937340
3681,3370,4,968950990
374,2359,4,976304214
4277,2642,3,975499061
977,2533,4,975110846
1658,923,3,974717945
1015,2970,3,975039270
1671,2739,4,974713660
5543,1968,5,959557125
3760,3016,3,966093953
948,1674,5,975163866
3456,329,5,967233636
2674,3786,3,973414340
3182,1100,4,968781169
4115,1270,5,965363234
3746,36,5,966138347
2928,562,4,971555304
4769,588,4,963086208
4033,767,2,965529433
2031,3317,3,1042347045
5451,1196,4,959933749
2474,1259,5,974149645
2796,907,3,997320430
5249,480,4,961600498
1354,345,5,978298495
3529,2054,2,966897889
2179,3418,4,974608516
2507,1129,4,974075857
2050,1977,2,974661616
2231,2352,3,974598479
1185,1036,5,974850748
299,1080,4,998517992
4183,1407,3,965331232
5340,1354,5,960702074
1752,2624,3,974703301
3243,15,3,968395488
3056,3107,4,970124505
5553,2716,3,959457724
3067,991,4,996605550
3410,32,4,967471927
2478,3362,4,975442160
3398,2546,2,967480534
808,1198,5,975393742
4787,3185,1,962997231
5100,2539,4,962716002
4520,3203,4,964836650
952,2160,5,975135874
5763,1381,1,960678372
4655,1674,5,963900459
744,2054,2,975469003
4531,2709,1,964741240
2609,457,4,978713239
1216,1240,4,974849371
721,1340,4,994084255
3026,765,1,970463682
4363,112,5,965185307
3079,1094,4,969814932
4621,836,3,964119644
365,788,1,976404840
4260,2003,4,965322765
3996,95,3,965584361
1943,3893,5,974769144
3380,2750,3,967674162
3927,317,4,965710533
1019,914,3,975010608
4095,648,1,965419846
435,3430,4,976249754
2934,1660,3,971492492
2896,1097,4,971992032
270,2580,4,976653486
4089,3394,4,965537606
2170,2757,4,974612393
528,2011,3,976246106
655,260,3,975706254
4139,2353,4,965350323
2603,1265,4,973779876
151,2369,3,993118124
5653,3176,5,958939735
5744,1101,4,958533408
5827,587,4,957896066
570,2687,4,975999901
2507,1014,3,974078645
5686,1214,3,958682958
3718,745,5,966266226
3125,2881,4,993075886
5317,912,5,972355875
4262,1173,2,965305046
4103,3272,3,965572475
963,1500,3,975119634
4661,2528,3,963866819
4049,1036,4,965497659
5317,2268,4,972347449
461,2906,2,976230480
601,2122,4,975887670
81,3730,5,977785024
5824,2433,3,957900598
349,377,5,1010200666
137,288,4,1000868034
2098,2010,4,974653540
4544,923,3,964661570
4607,1994,4,964197374
4592,611,1,964300684
819,1266,5,975384911
1291,1699,4,1012968021
4451,1343,4,965095074
2907,2683,3,971845210
2255,2096,4,974590488
5943,260,5,957201426
4940,3334,3,986921431
5070,441,5,963382277
3418,594,3,967684572
510,2720,5,976205875
5379,3591,4,960398761
264,474,3,976726680
2116,2052,5,974650324
1758,337,4,974785149
5952,1094,3,957144379
327,3467,3,976398277
1941,3791,4,989646065
4535,487,4,964720955
264,3704,2,976654607
5565,316,5,959355435
4579,922,5,1014822230
442,3261,4,978732667
4054,180,1,965503844
3927,800,4,965710564
1207,1032,4,974911501
2676,2682,4,973401919
3792,2408,2,966017841
216,596,2,976870370
1043,296,4,977556575
4646,260,4,963968496
262,2549,3,976660807
4510,17,4,964979568
2223,2,3,975263275
136,236,1,977531380
4241,2996,4,974325307
4510,903,3,964990529
3080,497,3,969809748
1025,2826,4,975002335
725,858,4,975520685
5614,1081,3,964398377
2045,1021,5,974667358
1497,110,5,974749397
780,1220,3,975436575
3769,2100,4,966059433
1112,1035,5,974942957
3285,1200,4,968116833
3946,2555,1,972045172
2986,2829,3,992161120
893,1617,5,975228293
5142,3704,2,962043280
3346,1387,3,967775692
3158,2539,3,993073478
4837,1858,1,962895774
202,778,4,976937441
3680,3111,2,966360305
243,2791,2,976749337
4354,1747,4,965194153
284,2804,5,976570749
909,1129,3,975451066
2055,110,4,974662723
1285,1194,3,976320498
664,3104,5,975992833
2621,2084,3,973656735
3189,597,5,969863567
3841,3791,3,965999696
6001,247,4,956810367
5428,1923,3,960083309
5266,300,3,961176341
5286,2406,4,961092057
307,608,5,976486060
1034,2090,4,975814194
3650,2804,4,970773807
5614,3087,4,964398290
2880,1641,3,989099232
148,1689,3,979578182
1090,909,3,974931763
3445,3341,4,967279363
4480,2513,1,965107571
5633,1580,5,959014047
2072,1221,5,974657376
5615,2916,3,959306005
5641,2770,2,958926694
5134,1466,3,962089514
5074,1291,4,962434221
479,1220,4,976218440
5399,2858,4,960292922
5749,3618,4,962842552
439,3256,4,976472405
3393,3489,1,967496576
4491,3053,5,965006612
651,3052,4,975704311
5978,1544,2,965879542
1875,1135,4,975768139
2603,1408,5,973780991
5472,502,1,959899981
5387,1396,3,961192477
6,3685,3,978236519
4217,1120,3,966188948
2170,1186,4,974611580
4298,2122,4,965447039
4579,783,3,1008573819
2619,246,5,973658450
2102,1374,2,974653154
2072,608,5,974659371
1647,780,4,974712860
5306,261,3,961016227
1109,923,5,974920557
3292,2949,5,968095943
3401,3751,4,967436640
3807,589,2,970438109
3081,2161,4,969800948
4121,1130,3,965358001
5250,260,4,961354174
735,2692,4,975480584
795,1747,4,975417462
5317,1995,2,972361325
4063,1200,2,987566213
1899,497,3,975037433
1264,3019,4,974823722
1589,1219,4,974734563
2828,3481,5,972599250
516,1,3,976279416
5706,1580,5,958531485
2239,3113,4,986875401
1628,1635,5,974717756
3217,2081,4,968779781
2114,3555,3,974649098
3321,2716,4,967918539
2679,3549,5,973392982
3589,494,2,966655076
1908,3160,1,974696649
4312,2997,4,965261071
1010,2313,5,975228799
1980,2005,2,974685076
2088,1676,5,974655865
4635,3259,3,964034463
2195,1373,2,974766742
3900,2134,4,965876023
2629,490,4,973627227
4425,3672,4,965118869
4544,1207,3,964661605
5604,377,3,959460285
5556,32,3,959442514
5684,2005,4,958608472
889,1458,2,975254527
5220,367,3,961546652
2211,3171,4,974607138
5053,2094,4,987835751
3754,1374,5,966119640
6011,1955,2,956787818
4352,1059,3,965233315
5369,1277,5,960487817
5419,1860,5,960174124
4271,1270,4,965301411
2774,1125,4,973098985
4187,2858,5,965327145
3278,1394,4,971622915
2849,3629,5,972509568
3401,2372,4,967432522
4510,3068,3,964988836
4637,2889,4,964025853
1058,3471,4,974950684
531,2420,3,994347026
5053,3033,4,987835692
858,2986,3,975345357
2746,1265,4,973214837
36,788,4,978210863
676,1663,2,975686774
2041,2138,5,983033425
557,1223,4,976049908
862,3571,4,977719154
1264,3255,3,974824491
4577,1272,4,964404396
660,11,3,975688993
4406,3802,2,965156538
5333,1582,3,960832920
4580,43,5,964400984
195,1225,4,996260418
1710,180,3,976172490
4546,3498,5,964656951
3648,1748,3,977184157
6030,653,3,956719270
3019,2302,4,970505330
1536,356,5,974744251
5784,1911,2,958582148
199,357,3,977006224
5882,1196,5,957539489
1202,1234,4,974857160
4789,1589,3,963004891
869,235,5,975393989
5111,3255,5,962330223
2985,585,2,1030052307
5978,3345,3,964186149
727,3173,1,975631921
163,736,2,977219536
5852,1721,3,957755439
1683,1972,1,974711667
509,3753,3,976296942
4114,2649,4,965363534
1297,21,4,974789263
5516,2248,4,959704271
3260,1293,5,1019506187
4021,3846,3,965525391
2585,3681,4,973876682
1125,3513,2,975627095
3690,433,3,966310284
605,2826,4,975871726
482,2950,2,976220708
3151,1240,5,968915188
3926,3263,4,965710202
1265,1673,4,1000994880
4762,1131,4,963093734
854,1500,3,975352114
3327,1719,4,967896483
4448,2468,4,966917804
2745,1947,5,973216853
3472,1037,1,967142288
3889,2064,5,965799227
244,11,4,976736432
527,1172,5,976161136
5172,3079,4,1044152777
2868,2931,5,972439800
117,1329,3,977505087
1468,376,3,974754102
4225,1198,4,965314468
1899,3198,3,974694647
5908,1275,5,960164496
839,3095,5,980997835
3618,3534,3,967121837
5071,1262,4,997648479
1647,153,3,1027847575
1958,2020,4,975339961
2860,3182,5,972916225
571,2193,5,975998662
1354,1379,4,974774822
4183,1639,3,965329380
1887,2991,3,974695761
4948,2791,5,962643552
5964,2793,2,956998400
5747,1223,4,958355979
671,3273,3,976597631
4607,296,5,964307207
1383,1269,4,974768333
4287,2105,4,965276491
3353,1100,2,968126936
927,3259,4,979434195
5543,574,2,959512384
2015,2403,5,988420098
4658,2687,4,963966695
1180,1250,5,974856102
4049,1377,3,965497948
4386,3037,5,965232541
5815,3298,2,957915218
5369,3363,2,960489668
4631,2841,2,964039879
5207,3422,3,961626135
5271,339,2,961139337
1900,3175,4,974691812
752,2900,1,1030992956
4485,574,4,965014824
2496,1129,2,974175206
3163,2948,4,968868844
231,1,5,1040445432
1645,489,4,988253921
2119,151,4,974997851
3825,3682,4,965939830
1962,1282,4,975361874
983,536,5,975100199
1048,36,3,974962860
3917,2605,2,965740905
2073,94,5,974758513
1120,356,4,974912892
5972,1197,5,957289421
3018,1128,4,970522796
1735,543,3,974704504
3505,3328,3,968286327
3475,2019,2,1016256874
4086,588,5,965433249
3958,788,3,965673251
4946,1964,5,962759682
3032,1833,4,970355412
3358,3501,4,967696100
1088,3255,3,1015683984
624,1198,5,975788553
3586,2366,5,966692617
3569,1326,3,966742582
5037,589,4,963143538
360,457,4,976318615
500,3671,1,976211253
2981,305,4,970943043
2748,1920,1,973208781
4318,1921,4,965382031
4611,3262,2,964153229
3773,1013,4,966048382
2352,1987,2,974401891
4661,457,4,963867456
3069,2046,2,970358436
3602,2539,4,967005752
193,3114,4,977020162
3974,1053,3,965655273
5768,1244,5,958175490
5456,1188,3,959913497
3685,233,3,966950530
166,2046,2,977298071
3698,2355,2,966976594
4940,2993,4,1022013930
4193,3086,5,965325131
855,661,5,976410607
5794,2405,3,958071754
4623,3578,5,964218991
2678,3095,2,973392173
4303,225,2,965267367
5627,627,2,959046603
3462,2291,4,967176993
2466,1375,2,974162753
1908,1203,3,974849544
2192,2616,4,974607888
1121,1617,4,974912184
3732,3489,2,966203167
795,1962,4,975418524
1146,454,2,974938817
3312,3591,3,976671912
3900,1792,3,965846312
1845,508,3,974710569
4488,21,3,965012389
5780,592,4,958156469
1666,1617,4,974710409
4979,1970,1,962607699
4508,3275,5,964982011
1181,1909,3,974944686
2972,2273,3,971064664
5645,2288,4,958879686
5568,172,5,959309830
2309,1207,5,974488011
2237,3176,4,974599781
4831,1196,3,974399988
1685,3521,4,974711256
5011,2745,5,962638535
2518,1777,4,974069425
1128,3070,2,974908280
5627,247,3,959043088
1611,1772,3,985147218
5249,25,2,961602759
4253,527,3,965308181
4090,1944,5,965426174
202,2366,3,976935555
1272,592,4,974814597
3291,62,4,968083435
1676,594,5,974711268
3299,1035,5,974326168
1697,3185,3,974797826
1958,3752,2,999956725
4979,3153,3,962599900
1040,539,4,974978179
3029,2764,4,970369098
5493,3831,2,968177201
2928,1028,4,971556213
1279,2624,3,974793547
2520,2624,5,976767278
3729,1466,4,966216431
396,2858,3,976296419
4367,345,3,965182716
4726,1409,3,963989283
5615,2111,4,959306952
4284,3434,1,965278082
889,947,4,975249941
5878,2657,1,957548015
720,3298,4,975528584
4798,1376,2,962970493
4243,1488,4,965315555
329,470,1,977871645
5137,3766,4,962069719
5580,1747,3,996163076
1835,373,4,974881781
1879,1465,4,979841330
1552,2746,3,974874918
2383,2968,4,974415050
1298,2987,5,974787548
696,2322,2,975563619
424,1237,5,976306888
742,2021,5,975470778
1752,1240,5,975729087
3032,1661,5,970364801
5365,1845,4,960502726
1552,590,5,974743520
2170,1197,5,974611786
2562,588,5,973982519
4809,1097,5,963249230
3562,1617,5,966789156
2424,1259,3,974687384
2967,52,2,971146573
1302,2322,5,993338262
891,2721,4,975233336
2038,2919,4,974671739
3600,1225,3,966622445
5584,2634,1,959278009
4942,3780,1,962642692
2117,955,5,974649078
5682,3301,4,1026715533
2934,808,3,971488391
4465,2313,4,977020003
92,1411,3,986261585
664,2692,5,975991008
3651,1219,5,966462864
1706,3177,2,974712090
5580,1923,4,959347495
3272,2269,3,971258654
2788,3152,4,972958012
4049,2193,3,965498020
5387,2174,3,961190263
5893,2863,2,957463710
2909,2561,5,971980003
1472,858,5,974767656
1264,2334,3,974819932
4922,1097,3,962667624
698,354,4,1015125238
934,1597,3,992384143
239,1674,4,976756788
3848,1233,4,965879712
5522,20,1,960092732
6036,2384,4,956753647
4516,1252,4,964856434
4482,306,5,965018218
3682,17,4,966354447
4169,3715,2,971581266
5289,1029,5,961080616
1391,2355,4,974770175
5281,3253,4,961101183
5111,12,3,962331931
3804,3081,3,965968927
208,2186,4,977003870
1530,1676,4,985055130
238,3654,2,976760311
1175,1888,5,974857637
56,1089,4,977938855
1285,1150,4,975457503
4476,3097,3,965058451
1489,3785,1,975121556
4426,1734,3,965107540
3067,1363,3,970000968
2398,32,5,974277887
2794,3408,4,972919992
3841,2183,3,966002761
4376,597,5,965176980
3473,1357,5,967237514
963,2907,1,975207141
5746,1291,4,958354402
4451,1466,3,965090874
4666,3052,5,963843531
4488,3834,2,965011325
1675,2701,1,974711827
5752,3269,3,958278481
2645,3844,4,973560612
1702,252,5,974707174
2186,2005,2,974609195
1426,1100,3,974859711
2761,923,5,973146515
1743,541,4,975536018
4715,95,3,963507673
1221,2735,3,974843398
5406,318,4,960251039
2012,3497,3,974679607
2145,1025,5,974630433
2978,1266,4,970965551
4169,2065,5,971580615
1120,1391,4,974912365
549,2527,3,976116496
6016,1810,4,956958948
3128,2571,2,969290939
3031,344,4,970429655
5837,1127,4,957843500
5163,3524,4,961951108
2002,3504,5,974678184
4808,1214,4,962935850
5105,1246,4,962338468
5319,2718,4,960866649
824,2985,4,975553147
761,780,5,975451188
5689,47,4,958617229
3391,42,2,1042576436
1010,2084,1,975225339
689,534,4,975583783
3471,2793,2,972123149
1741,390,4,974709490
1258,322,3,974821275
5809,2302,3,957989887
581,3257,4,975966094
4497,2346,4,965000470
872,1573,4,975273658
3473,2474,4,967556344
2792,2987,2,972931425
984,3156,1,975097449
3081,2054,4,969800969
3589,2052,5,966659700
1897,272,4,974773096
1501,1029,4,974931920
1263,2763,4,974921613
4141,3060,4,965349608
216,3037,4,976861729
2190,3253,5,1033341339
5645,2006,5,958930603
2995,2427,3,970684978
4106,1500,3,965408874
1001,2585,4,976296667
3830,912,4,965932106
4298,1265,4,965270394
5645,1277,3,958926519
3579,3430,3,966710708
1246,3578,3,974891277
1354,2642,3,978297785
2643,3519,3,973567966
4663,2064,4,963863335
199,608,4,976980461
3555,1019,3,966809441
1851,3740,3,991448905
1546,3591,5,974820793
1926,3873,4,974692857
4802,969,5,962941629
1494,1976,1,974749655
2951,1394,3,971216596
1908,1834,3,974873753
956,1297,4,975129694
45,779,1,977988826
2042,912,3,974670296
1019,1186,4,975366324
3401,2993,4,980130638
3069,788,3,970358473
2507,154,4,988075255
5567,1021,4,959349821
2038,345,4,974669998
3618,2718,1,966596846
3511,1129,5,966974692
1449,415,2,976908818
2683,802,4,979965782
1543,2713,4,974744066
3054,260,4,970591056
3824,3450,3,978125331
444,1747,4,976240498
3899,2995,3,965770299
1708,2976,4,974706075
2931,2596,4,980751769
3051,2018,4,971604104
34,597,5,978104399
5070,1352,3,962470486
3578,3697,2,966710455
4889,736,4,963009380
3189,3566,2,969862668
2127,520,3,982120015
3425,367,3,967352284
4960,1303,5,962633191
1261,1440,3,974820883
1680,2154,4,974843416
2537,719,2,974052481
2611,1377,3,973724060
5543,497,5,959515093
4957,1387,5,962636652
3483,1784,3,967067324
1737,442,4,976062705
4107,2167,5,978792168
426,589,5,976598123
5880,1080,4,957545567
3650,3039,5,970774377
5634,1285,5,959010587
4543,3708,2,964671493
1698,3508,4,974776275
2116,435,4,976155319
3967,2497,4,967553742
5241,1357,1,961439616
1717,3163,4,1009257026
2753,2883,3,973198583
4137,2804,4,965348374
3371,2057,3,1020106401
1919,1690,1,974691492
5555,2115,3,959549817
5599,3596,1,959213598
5387,2428,1,961190927
4433,2662,3,965099340
1333,3871,4,974851168
4131,2571,5,965351091
5367,2058,3,960499459
3484,1210,5,967062981
10,3174,4,978228364
3108,3082,4,969497963
3731,2287,2,966209653
4888,2943,5,962739238
984,2094,4,975114147
5229,2917,2,961464734
3033,2701,1,970291381
4999,952,4,962592584
2348,3638,3,974411494
2010,1274,5,974677267
3049,2065,4,970183857
3536,2723,3,966885828
3163,2294,2,968867774
1941,3702,3,974853933
3524,527,4,966906979
2223,2302,4,975261883
4488,2692,3,965012052
4726,92,2,963987888
4093,1641,5,965421547
2776,1894,3,973055236
3557,1032,3,966829738
2643,1246,5,1031341691
4734,1231,4,963326118
4098,3362,3,965416613
2855,593,5,972506653
3520,1290,4,1033784641
5555,3668,4,959740739
1948,1196,4,974693943
995,912,4,975099218
424,2968,4,976281537
5060,1296,3,962483765
5492,1374,1,996764413
4445,3159,2,979863839
5755,2001,1,958281788
78,2436,2,977811118
4729,2474,4,964217771
4049,3300,4,965496974
2652,1288,3,973535148
1034,1939,4,974995495
1723,1372,5,974705495
1812,3101,4,974705818
2557,846,4,973991161
3823,3430,3,965944291
3963,3105,4,977982197
4511,2105,3,964980157
5074,2929,4,964750587
1273,3507,5,974815756
5972,3448,4,963614840
2124,3936,4,974649101
1211,303,1,974843337
4387,186,3,965435664
4056,1023,1,965490280
5972,2134,5,959717587
1674,2282,3,974709705
4408,2398,4,965161797
5915,1379,4,957402970
5543,551,5,959514808
2264,3705,3,974583983
5079,1222,3,962554622
3261,2124,4,968938242
3965,1597,3,965670562
3066,1682,4,969999314
2701,589,5,973304382
5132,921,3,962123135
1304,2100,4,974864875
5821,1186,4,957902347
302,181,1,976504205
4090,2528,2,965426674
1329,3113,3,976914103
1392,952,3,974766222
1628,1753,2,974719615
5956,2291,4,957080137
5530,3248,1,959995043
5716,2699,3,958509474
4242,2053,3,965309230
5463,2019,5,959900115
3381,3148,4,967576681
1904,3247,3,974756628
3469,2028,5,967154341
3940,2572,1,965958306
2100,104,4,974672031
5468,10,3,967830787
4732,1597,3,963636039
3087,3824,3,985553928
1494,3081,5,974752012
2071,2005,4,974946709
3825,2023,3,965944015
274,3160,5,976593760
366,3168,5,978545337
4357,661,4,965189251
691,1580,4,1010906500
3476,62,2,967209917
4433,110,4,965098557
